Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ vars.clauses.ratio,feature_ POSNEG.RATIO.CLAUSE.mean,feature_ POSNEG.RATIO.CLAUSE.coeff.variation,feature_ POSNEG.RATIO.CLAUSE.min,feature_ POSNEG.RATIO.CLAUSE.max,feature_ POSNEG.RATIO.CLAUSE.entropy,feature_ VCG.CLAUSE.mean,feature_ VCG.CLAUSE.coeff.variation,feature_ VCG.CLAUSE.min,feature_ VCG.CLAUSE.max,feature_ VCG.CLAUSE.entropy,feature_ UNARY,feature_ BINARY.,feature_ TRINARY.,feature_ VCG.VAR.mean,feature_ VCG.VAR.coeff.variation,feature_ VCG.VAR.min,feature_ VCG.VAR.max,feature_ VCG.VAR.entropy,feature_ POSNEG.RATIO.VAR.mean,feature_ POSNEG.RATIO.VAR.stdev,feature_ POSNEG.RATIO.VAR.min,feature_ POSNEG.RATIO.VAR.max,feature_ POSNEG.RATIO.VAR.entropy,feature_ HORNY.VAR.mean,feature_ HORNY.VAR.coeff.variation,feature_ HORNY.VAR.min,feature_ HORNY.VAR.max,feature_ HORNY.VAR.entropy,feature_ horn.clauses.fraction,feature_ VG.mean,feature_ VG.coeff.variation,feature_ VG.min,feature_ VG.max,feature_ CG.mean,feature_ CG.coeff.variation,feature_ CG.min,feature_ CG.max,feature_ CG.entropy,feature_ cluster.coeff.mean,feature_ cluster.coeff.coeff.variation,feature_ cluster.coeff.min,feature_ cluster.coeff.max,feature_ cluster.coeff.entropy,algo_abcdsat_r18,algo_CaDiCaL,algo_Candy,algo_cms55-main-all4fixed,algo_COMiniSatPS_Pulsar_drup,algo_expGlucose,algo_expMC_LRB_VSIDS_Switch,algo_expMC_LRB_VSIDS_Switch_2500,algo_expMC_VSIDS_LRB_Switch_2500,algo_GHackCOMSPS_drup,algo_glu_mix,algo_Glucose_Hack_Kiel_fastBVE,algo_glucose-3.0_PADC_10,algo_glucose-3.0_PADC_3,algo_glucose3.0,algo_glucose4.2.1,algo_gluHack,algo_inIDGlucose,algo_Lingeling,algo_Maple_CM,algo_Maple_CM_Dist,algo_Maple_CM_ordUIP,algo_Maple_CM_ordUIP+,algo_Maple_LCM_M1,algo_Maple_LCM_Scavel_200_fix2,algo_Maple_LCM_Scavel_fix2,algo_Maple_LCM+BCrestart,algo_Maple_LCM+BCrestart_M1,algo_MapleCOMSPS_CHB_VSIDS_drup,algo_MapleCOMSPS_LRB_VSIDS_2_fix,algo_MapleCOMSPS_LRB_VSIDS_drup,algo_MapleLCMDistChronoBT,algo_Minisat-v2.2.0-106-ge2dd095,algo_Riss7.1-fix,algo_smallsat,algo_Sparrow2Riss-2018-fixfix,algo_YalSAT
sat/e_rphp055_04.cnf.bz2,5158.0,9782.0,381.0,5005.0,12.538057743,0.954445554,0.076123876,0.759040959,0.450568023,0.0,1.0,0.770297914,0.011924034,0.890543785,0.005249344,0.283464567,0.924184145,0.0,0.107892108,0.107892108,0.011924034,1.035638329,0.001598402,0.033166833,0.959816957,0.137399994,0.3345139,0.0,0.951807229,0.412794463,0.006796353,1.139493403,0.000799201,0.022377622,0.972935557,0.701298701,0.038997223,0.139839805,0.032767233,0.075924076,0.028467996,0.423856538,0.001398601,0.075524476,0.995452114,0.096642384,0.888080915,0.005277045,0.432941346,0.990714319,3875.786613,198.778585,487.2765241,382.4465759,234.215013,625.5391209,1416.738927,158.4734242,2645.668394,206.5760651,149.1162081,306.37023,373.10585,371.3169701,347.3685451,153.4616601,3072.865423,320.7077458,710.4650149,311.8415501,280.253051,334.014246,332.598613,231.273248,221.1825759,216.2834511,260.1791282,256.019176,513.7908452,582.7521949,832.388916,275.805876,560.186578,530.7913749,779.7959471,516.5114758,NaN
sat/e_rphp056_05.cnf.bz2,7097.0,13598.0,499.0,7000.0,13.22244489,0.942571429,0.071285714,0.850714286,0.315414013,0.0,1.0,0.68259002,0.009685084,0.954527249,0.004008016,0.220440882,0.873893241,0.0,0.117857143,0.117857143,0.009685084,1.065082271,0.001428571,0.032142857,0.940346186,0.107236696,0.301613845,0.0,0.955555556,0.35114096,0.005762954,1.274826348,0.000714286,0.024285714,0.95039903,0.777857143,0.036187232,0.110509501,0.031857143,0.071142857,0.023326735,0.618178536,0.001285714,0.070714286,0.947547023,0.09968617,0.675627238,0.004032258,0.365939036,0.948910982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,846.605408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/e_rphp065_04.cnf.bz2,7073.0,13512.0,451.0,6890.0,14.682926829,0.961103048,0.065457184,0.761586841,0.444280716,0.0,1.0,0.75758974,0.010113954,0.898955371,0.00443459,0.283813747,0.89740601,0.0,0.092888244,0.092888244,0.010113954,1.058388282,0.001161103,0.028447025,0.959183355,0.138241549,0.336880262,0.0,0.959183673,0.412379984,0.005766898,1.158760719,0.000580552,0.0191582,0.970639354,0.696661829,0.033511725,0.139615312,0.028156749,0.065312046,0.024517643,0.414875434,0.001015965,0.065021771,0.958944087,0.083967972,0.987608406,0.004454343,0.434631721,0.959920882,1741.247508,359.7798359,1348.498415,928.6498969,631.523592,1843.748952,NaN,415.3692529,3140.869431,680.5285549,365.9749639,1033.593486,947.6813509,1186.473299,1091.206982,473.372648,1342.442722,869.1497321,2223.227238,709.9963961,680.2530839,704.6386011,707.8945708,697.208914,566.171036,552.1205368,546.9196689,623.39973,1178.965352,1871.557344,2800.527251,556.7946641,1565.70922,1634.052745,513.127697,1744.816776,NaN
sat/e_rphp065_05.cnf.bz2,9410.0,18125.0,580.0,9295.0,15.224137931,0.949973104,0.062399139,0.853684777,0.307617195,0.0,1.0,0.672559118,0.008370277,0.961895406,0.003448276,0.220689655,0.848421306,0.0,0.103281334,0.103281334,0.008370277,1.086434695,0.001075847,0.028079613,0.939868095,0.107775135,0.303365028,0.0,0.961685824,0.350819265,0.004985995,1.292660634,0.000537924,0.02119419,0.948776121,0.774610005,0.031663297,0.110274251,0.027864443,0.062291555,0.020441445,0.613689835,0.000968263,0.0619688,0.913134151,0.088396816,0.743977743,0.003466205,0.3671434,0.914161339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,611.970041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/e_rphp096_04.cnf.bz2,14916.0,28888.0,668.0,14640.0,21.329341317,0.973224044,0.045628415,0.766393443,0.432398862,0.0,1.0,0.730825109,0.006878047,0.914213576,0.002994012,0.284431138,0.84106862,0.0,0.06489071,0.06489071,0.006878047,1.100331187,0.000546448,0.019740437,0.958058213,0.139734372,0.341087376,0.0,0.972318339,0.411646064,0.003924528,1.194297379,0.000273224,0.013251366,0.966380251,0.68784153,0.02333407,0.139241836,0.019603825,0.045560109,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,4871.892154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3378.232645,NaN,NaN,NaN,NaN,NaN,513.28899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3571.675513,3457.881739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ecarev-110-1031-23-40-1.cnf.bz2,42271.0,248471.0,39678.0,233963.0,0.065351076,0.062009805,0.169590918,0.445138049,0.568372819,0.0,1.0,0.492296656,7.9498e-05,0.123464293,5.0406e-05,0.000100812,0.504448006,0.0,0.01058287,0.835102132,7.9498e-05,0.087900394,2.5645e-05,8.1209e-05,0.366815646,0.05619043,0.021691554,0.0,0.5,0.35172107,1.7112e-05,0.078535702,1.2823e-05,3.8468e-05,0.239818091,0.173924937,4.1992e-05,0.075067631,1.7097e-05,4.2742e-05,0.000109014,0.168090911,2.1371e-05,0.000145322,1.849269857,0.29104975,0.123303865,0.173684211,0.488888889,2.025031585,286.175396,978.1550879,550.0130281,1445.101468,245.3775098,1848.966406,279.6766689,283.2553251,1488.039837,234.624953,518.7041011,393.387311,443.0954921,351.047344,417.3440101,356.351404,343.349999,280.8437822,1779.991631,458.2473588,349.7578721,290.1429601,255.97124,261.133852,374.1951208,269.0016429,348.465657,396.1387079,653.478153,321.2245538,375.1596129,332.004828,2076.692577,1852.577016,301.5194519,1791.976206,NaN
sat/ecarev-110-1031-23-40-2.cnf.bz2,42271.0,248471.0,39704.0,234142.0,0.064653435,0.061197906,0.169572311,0.445609929,0.567804963,0.0,1.0,0.489757324,7.9458e-05,0.123268497,5.0373e-05,0.000100746,0.502925047,0.0,0.010194668,0.834993295,7.9458e-05,0.087126162,2.9896e-05,8.1147e-05,0.362834716,0.056047585,0.021231545,0.0,0.5,0.347850869,1.7081e-05,0.075154672,1.2813e-05,3.4167e-05,0.232835369,0.173424674,4.1971e-05,0.074295661,1.7084e-05,4.2709e-05,0.000108962,0.167522403,2.1355e-05,0.000153753,1.847171458,0.291058068,0.123309257,0.176190476,0.5,2.024242861,263.655566,583.87043,437.894825,995.036422,159.7612469,578.036206,376.2788789,268.9787791,849.598989,196.333349,366.0338318,213.5866432,288.7273269,227.0402279,234.808315,240.985148,257.939491,221.000726,783.0425899,250.731997,155.3224499,274.977205,311.739603,267.1177258,245.1407049,381.9802692,307.3848779,196.838937,313.810791,329.951761,168.5308149,122.750659,763.6119599,1399.600051,294.6053932,1494.152904,NaN
sat/ecarev-110-1031-23-40-3.cnf.bz2,42271.0,248471.0,39773.0,234549.0,0.062806426,0.059356467,0.169572243,0.445334806,0.568035551,0.0,1.0,0.491216887,7.9317e-05,0.12333464,5.0285e-05,0.000100571,0.503436172,0.0,0.010317673,0.835011021,7.9317e-05,0.087308263,2.5581e-05,8.9534e-05,0.367894026,0.056068106,0.021388864,0.0,0.4,0.350758977,1.7062e-05,0.07831681,1.2791e-05,3.8372e-05,0.237405692,0.173686522,4.1893e-05,0.074691158,1.7054e-05,4.2635e-05,0.000108766,0.167608724,2.1318e-05,0.000149223,1.847509327,0.291083121,0.123485386,0.164835165,0.555555556,2.02544277,200.8690932,26.10114098,625.1718249,1043.472454,42.77997208,192.870584,710.291497,68.00427699,670.7106552,112.8342619,8.424551964,281.573086,191.0816691,259.365232,322.805968,341.1526639,215.987855,37.96630597,56.74816799,32.73508596,25.51602602,38.49927402,38.24464989,37.88424706,193.8155179,270.3816481,118.4401031,49.03856111,614.2225251,125.433727,171.637922,53.46652293,237.629566,2443.647912,11.51017094,2069.505237,NaN
sat/ecarev-110-1031-23-40-5.cnf.bz2,42271.0,248471.0,39745.0,234368.0,0.063555164,0.060174597,0.169583732,0.445460416,0.56788073,0.0,1.0,0.490222566,7.9377e-05,0.12323784,5.0321e-05,0.000100642,0.502695466,0.0,0.010150703,0.835015872,7.9377e-05,0.087517476,2.5601e-05,8.1069e-05,0.362267621,0.056101702,0.021315111,0.0,0.4,0.34721298,1.7065e-05,0.076059473,1.28e-05,3.8401e-05,0.23110298,0.173475048,4.1927e-05,0.074617873,1.7067e-05,4.2668e-05,0.000108859,0.167554889,2.1334e-05,0.000145071,1.845874329,0.291063545,0.123233522,0.176190476,0.488888889,2.024057501,427.43171,1372.406727,624.243165,911.9747629,219.8537738,1275.346003,671.2401779,361.706413,1417.002873,215.2507441,498.12796,248.7407508,413.786483,333.422596,321.022064,395.836087,295.958194,310.998163,1591.742213,323.081126,516.2812719,339.702894,304.043833,318.0534339,362.874613,429.084727,490.3649621,361.327913,769.5611429,477.2417049,419.8572049,149.4457331,2798.241292,2109.560062,514.5446138,2301.558229,NaN
sat/ecarev-110-1031-23-40-6.cnf.bz2,42271.0,248471.0,39985.0,235741.0,0.057171439,0.053999941,0.16961411,0.445700295,0.567598866,0.0,1.0,0.48897061,7.8904e-05,0.123165829,5.0019e-05,0.000100038,0.502136165,0.0,0.010015229,0.83499264,7.8904e-05,0.088138891,2.9694e-05,8.0597e-05,0.364800449,0.056113979,0.021504736,0.0,0.5,0.346851634,1.6954e-05,0.073221928,1.2726e-05,3.3936e-05,0.229128931,0.173291875,4.1679e-05,0.075207594,1.6968e-05,4.2419e-05,0.000108227,0.167645017,2.121e-05,0.000144226,1.845081655,0.291093582,0.123437427,0.173684211,0.5,2.022970303,1726.613956,2739.004242,1794.381786,NaN,350.693994,NaN,2312.195404,691.5867019,2526.59778,803.498054,4025.950388,1937.889852,2146.043839,1320.551882,1768.649762,1569.853735,1023.906057,1282.058722,NaN,858.3048129,468.1071901,615.830713,704.9421711,811.747757,693.1360521,351.9039669,680.1362178,880.118881,NaN,878.5500441,911.8560941,630.553297,NaN,NaN,725.7242589,NaN,NaN
sat/ecarev-110-1031-23-40-7.cnf.bz2,42271.0,248471.0,39977.0,235762.0,0.057382995,0.053906058,0.16956507,0.445382773,0.567902006,0.0,1.0,0.490629405,7.8916e-05,0.123267579,5.0029e-05,0.000100058,0.502915161,0.0,0.010188241,0.834981889,7.8916e-05,0.08716027,2.5449e-05,8.9073e-05,0.365148032,0.056051754,0.021114402,0.0,0.4,0.348098197,1.697e-05,0.077665649,8.483e-06,3.8174e-05,0.234422106,0.173560625,4.1678e-05,0.074823205,1.6966e-05,4.2416e-05,0.000108219,0.167523139,2.1208e-05,0.000148455,1.845966494,0.29108643,0.123501836,0.176190476,0.584210526,2.02507349,254.6565578,395.1715982,384.8054421,868.6454759,135.2538641,916.1281729,309.0592258,239.7404158,939.2168322,149.5538709,286.271389,196.6056559,259.190572,253.265331,290.517518,195.413379,266.771991,176.5120878,1016.433856,168.109236,259.403398,150.636266,147.3960109,288.3742828,131.8685238,125.596009,259.104248,298.761739,547.3003221,280.4466121,181.7000499,151.980304,962.5823381,1802.64762,265.614814,1967.289978,4999.992973
sat/ecarev-110-1031-23-40-8.cnf.bz2,42271.0,248471.0,39764.0,234471.0,0.063046977,0.059708877,0.169590269,0.445352872,0.568109113,0.0,1.0,0.491036608,7.9332e-05,0.123341907,5.0297e-05,0.000100594,0.503508574,0.0,0.01035949,0.835079818,7.9332e-05,0.087809919,2.559e-05,8.1033e-05,0.36477914,0.056187717,0.021599531,0.0,0.5,0.350513727,1.7064e-05,0.077677834,8.53e-06,3.4119e-05,0.238190859,0.173671797,4.1905e-05,0.074789369,1.706e-05,4.2649e-05,0.000108793,0.167868736,2.1325e-05,0.000153537,1.847252763,0.291038562,0.123243764,0.169590643,0.523809524,2.024092227,983.741672,2680.578994,1402.959079,2590.647244,315.545032,NaN,1236.941411,621.5199621,2513.873434,525.755929,3781.289182,1348.85091,1399.221919,1279.816043,1164.156303,1069.505582,673.182193,1357.808554,NaN,401.6405048,444.469008,418.55357,419.314276,726.744329,389.947562,341.0677462,560.0098898,734.735841,2341.082575,378.11641,1008.212731,319.1237552,NaN,NaN,719.497561,NaN,NaN
sat/ecarev-110-4099-22-30-2.cnf.bz2,127069.0,741919.0,117829.0,690649.0,0.078418725,0.074234524,0.170606198,0.445777329,0.57098125,0.0,1.0,0.501973068,2.6738e-05,0.125197962,1.6974e-05,3.3948e-05,0.517413869,0.0,0.013853636,0.835608247,2.6738e-05,0.101174271,8.687e-06,2.751e-05,0.46183264,0.057265396,0.024641422,0.0,0.5,0.44047972,5.791e-06,0.087673973,4.344e-06,1.3031e-05,0.294724126,0.175943207,1.414e-05,0.086461489,5.792e-06,1.4479e-05,3.6691e-05,0.174617663,7.24e-06,4.9229e-05,1.92120776,0.292261868,0.126813922,0.173684211,0.575163399,2.084774504,378.1188271,559.926785,416.0091639,1717.633462,146.2616801,1300.300022,648.883352,210.479625,636.3707728,205.230052,475.2285681,284.0162411,283.2124822,308.6838119,282.1798339,310.230737,266.0741088,256.931982,597.020751,303.3931651,241.6122229,252.4500079,270.7544668,234.0081079,324.322458,326.6960549,248.2308028,253.661562,399.469151,201.8952641,223.882663,208.5058649,334.5129159,NaN,323.2025909,NaN,NaN
sat/ecarev-110-4099-22-30-4.cnf.bz2,127069.0,741919.0,117791.0,690457.0,0.078766629,0.074533244,0.170598604,0.445559246,0.571191557,0.0,1.0,0.502729338,2.6746e-05,0.125244132,1.6979e-05,3.3958e-05,0.517751692,0.0,0.013945836,0.835632052,2.6746e-05,0.101166394,8.69e-06,2.7518e-05,0.461591161,0.057332295,0.024660759,0.0,0.5,0.440552134,5.794e-06,0.089342912,2.897e-06,1.1587e-05,0.296769323,0.176061652,1.4144e-05,0.086609358,5.793e-06,1.4483e-05,3.67e-05,0.174643889,7.242e-06,4.9243e-05,1.921178713,0.29225541,0.126800902,0.16017316,0.527777778,2.084559899,502.1583359,819.6132069,481.342212,2498.350082,164.0984149,2217.622135,663.4292531,282.6669321,1062.548733,238.4761491,529.0683711,398.8747621,336.96927,340.8769119,374.3910868,452.748842,428.2751069,367.8848181,1153.597111,296.1968222,308.544477,309.734453,317.94699,295.2255199,286.649538,307.246525,275.2045932,309.2160921,493.2635262,250.5205169,254.8610611,269.3937879,875.1213291,NaN,363.248105,NaN,NaN
sat/ecarev-110-4099-22-30-5.cnf.bz2,127069.0,741919.0,117472.0,688433.0,0.081696064,0.077692383,0.170636794,0.445749017,0.571128603,0.0,1.0,0.50248898,2.6818e-05,0.125245372,1.7025e-05,3.4051e-05,0.517761943,0.0,0.013951975,0.835641232,2.6818e-05,0.101663145,8.715e-06,2.7599e-05,0.466062823,0.057357636,0.024750828,0.0,0.5,0.444803373,5.81e-06,0.088383046,2.905e-06,1.1621e-05,0.296604244,0.176024392,1.4184e-05,0.086822227,5.81e-06,1.4526e-05,3.6802e-05,0.174830415,7.263e-06,5.084e-05,1.923277786,0.292281645,0.126918413,0.166666667,0.666666667,2.085784343,468.4710541,692.0741479,534.5018389,1470.280926,163.1493931,1770.222482,513.8579991,248.2194459,991.5603549,250.0915389,526.804327,370.6474018,330.754395,327.8098931,375.321578,402.397733,337.691638,339.8646731,898.7540138,253.0468421,298.900382,280.653764,266.689507,256.6281362,270.9025431,314.0980871,244.196821,278.200109,433.8462181,194.4580469,270.0908411,206.5230269,578.46628,NaN,348.2755852,NaN,NaN
sat/ecarev-110-4099-22-30-7.cnf.bz2,127069.0,741919.0,117267.0,687307.0,0.083587028,0.079457942,0.170618079,0.445529436,0.571350361,0.0,1.0,0.503435099,2.6864e-05,0.125290196,1.7055e-05,3.411e-05,0.518089049,0.0,0.014040305,0.835661502,2.6864e-05,0.10137031,8.73e-06,3.0554e-05,0.464800331,0.057306527,0.0246612,0.0,0.5,0.444341984,5.823e-06,0.089835542,2.91e-06,1.164e-05,0.299488562,0.176192007,1.4207e-05,0.086580235,5.82e-06,1.455e-05,3.6862e-05,0.174793884,7.275e-06,5.2378e-05,1.923458328,0.292265377,0.126830343,0.169590643,0.575163399,2.08648674,394.4996371,584.2481952,371.3178949,1609.503171,130.7137859,1083.763356,395.6668568,204.4787009,827.827503,208.52829,364.7975621,293.8735521,274.975374,254.6564262,257.6206839,249.10623,284.6213758,298.7205281,475.236583,215.841851,218.9053481,216.7270432,222.9312608,246.046912,249.3379018,261.8036211,225.4040952,247.382,332.3951619,198.8628619,143.4027078,176.0203829,366.226464,NaN,268.8810418,NaN,NaN
sat/ex009_10.cnf.bz2,261156.0,6513812.0,137429.0,6126289.0,0.900297608,0.063255749,0.022432667,0.182897536,1.034828708,0.0,1.0,0.805024647,2.5028e-05,0.164920055,1.4553e-05,8.0041e-05,0.816102504,0.0,0.031927811,0.53025902,2.5028e-05,1.827022962,3.26e-07,0.00013744,1.779143079,0.056271086,0.107832646,0.0,1.0,1.265105299,6.729e-06,2.622818201,3.26e-07,6.8883e-05,1.742534484,0.314081657,1.8715e-05,1.82350045,3.26e-07,9.6633e-05,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,1208.365487,1776.559163,NaN,NaN,630.3096528,4394.795411,3332.532635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,971.7972119,2386.210606,1085.315865,1088.017801,633.0955291,3755.942567,2825.986852,1222.349773,1648.641628,3830.095832,2106.800045,1489.628354,NaN,2206.66753,NaN,328.031564,NaN,NaN
sat/ex015_14.cnf.bz2,191012.0,2196861.0,65848.0,1724104.0,1.900801847,0.274204456,0.038192592,0.192666416,1.009377647,0.0,1.0,0.856300179,5.1706e-05,0.189290849,3.0373e-05,0.000227797,0.867746873,0.0,0.049955803,0.553764158,5.1706e-05,1.909313029,5.8e-07,0.000310886,1.694452906,0.050683879,0.116177339,0.0,1.0,1.170161003,1.6538e-05,2.262861655,5.8e-07,0.000156023,1.664030439,0.368179646,4.0514e-05,1.86731865,5.8e-07,0.000233165,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ex025_19.cnf.bz2,213602.0,1974699.0,73389.0,1534040.0,1.910545177,0.287253918,0.047840343,0.198519019,1.021252288,0.0,1.0,0.896996017,4.6177e-05,0.222992228,2.7252e-05,0.00027252,0.907380275,0.0,0.066083674,0.561997731,4.6177e-05,2.113443366,6.52e-07,0.000333759,1.76087514,0.061964884,0.138349432,0.0,1.0,1.232359862,1.5845e-05,2.274797304,6.52e-07,0.000167531,1.752954931,0.392327449,3.6726e-05,2.041847831,6.52e-07,0.000260098,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,2940.676836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ex039_33.cnf.bz2,115592.0,571309.0,30678.0,409929.0,2.767911859,0.39367793,0.07483735,0.211838847,0.987274371,0.0,1.0,0.983550283,0.000113687,0.536408212,6.5193e-05,0.001108286,0.991685307,0.0,0.081701953,0.573138275,0.000113687,2.069654043,4.879e-06,0.000765986,1.518184346,0.080479449,0.185610058,0.0,1.0,1.13346673,4.8577e-05,1.766459453,4.879e-06,0.000400069,1.509392962,0.454937318,9.6e-05,1.907898205,4.879e-06,0.000692803,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,457.325767,10.92251396,NaN,2257.039497,897.5676851,1561.955897,9.870998859,632.9250531,99.26293206,NaN,209.8597691,NaN,39.19115806,NaN,NaN,2.105015039,164.739295,163.131248,NaN,761.7317011,392.089736,757.1644981,760.533195,1005.031916,1509.991857,1587.707983,85.35334587,316.5368409,552.36531,1275.943125,596.9694321,156.415623,15.08552408,1518.77215,583.3932471,1253.177508,NaN
sat/ex051_9.cnf.bz2,51315.0,488836.0,16743.0,377807.0,2.064862928,0.293877562,0.044316278,0.199223106,1.054646556,0.0,1.0,0.887866524,0.000202313,0.188955184,0.000119453,0.000597265,0.900591172,0.0,0.062531928,0.558711194,0.000202313,1.501724247,5.294e-06,0.000846993,1.952532265,0.069181962,0.129626224,0.0,1.0,1.447134911,6.5487e-05,1.784540634,5.294e-06,0.000426144,1.932645736,0.375048636,0.000157591,1.467286462,5.294e-06,0.000643186,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ex065_24.cnf.bz2,74804.0,395772.0,20801.0,283118.0,2.596173261,0.397904761,0.073471132,0.21209908,0.999943279,0.0,1.0,0.980332025,0.000165296,0.403031995,9.6149e-05,0.001201865,0.985553229,0.0,0.08271816,0.574590807,0.000165296,1.898022601,7.064e-06,0.000981923,1.646378893,0.081922175,0.178493486,0.0,1.0,1.223047728,6.8365e-05,1.667183907,7.064e-06,0.000494493,1.635381649,0.449830106,0.00013799,1.765326126,7.064e-06,0.000847703,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ex065_25.cnf.bz2,74804.0,393322.0,21086.0,284204.0,2.547567106,0.38394252,0.074193185,0.212694748,0.9991807,0.0,1.0,0.984044444,0.000163374,0.420904748,9.485e-05,0.001233046,0.988994336,0.0,0.083253578,0.574882831,0.000163374,1.909983858,7.037e-06,0.000978171,1.646924731,0.082688601,0.180682687,0.0,1.0,1.219600217,6.8107e-05,1.665713114,7.037e-06,0.000496123,1.636782028,0.45186908,0.000136813,1.772937719,7.037e-06,0.00085502,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,604.9393771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1254.728977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3697.663797,3067.656279,NaN,NaN,NaN,NaN,246.0429471,NaN,NaN,NaN,3761.730026,NaN,NaN,2069.431756,NaN,NaN
sat/ex067_10.cnf.bz2,90797.0,1082032.0,34093.0,906785.0,1.663215323,0.193261909,0.037597666,0.193810452,1.046074106,0.0,1.0,0.863536219,9.9827e-05,0.182075769,5.8663e-05,0.000322647,0.87436696,0.0,0.052846044,0.549769791,9.9827e-05,1.654552336,1.103e-06,0.000478614,1.887654032,0.063573303,0.129382426,0.0,1.0,1.381711379,3.0689e-05,2.060426146,1.103e-06,0.00024041,1.860054494,0.357015169,7.6834e-05,1.625767728,1.103e-06,0.000355101,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,401.0256901,1619.624133,2475.348029,1156.890405,266.2058802,1841.34337,594.6671679,630.2810771,3083.501674,1145.158928,1634.332813,2148.928453,2527.467402,3876.5299,2757.549202,1762.19257,3772.066939,921.3736491,4078.187867,465.5022061,809.0968859,708.6050909,574.4983079,440.7105439,451.3182189,261.2979429,182.309335,367.4250729,276.388705,127.939713,679.9761109,579.0534589,1828.387314,3237.383632,1843.369512,2427.369462,NaN
sat/ex145_10.cnf.bz2,39544.0,299517.0,13802.0,232181.0,1.865092016,0.290015118,0.059445002,0.213156463,1.076477358,0.0,1.0,0.948924165,0.000242574,0.20826088,0.000144907,0.000796986,0.952313668,0.0,0.088827251,0.576011818,0.000242574,1.621892412,8.614e-06,0.001145658,2.112770539,0.1109089,0.198668394,0.0,1.0,1.643169088,8.6241e-05,1.699674229,8.614e-06,0.000577136,2.102928625,0.411347182,0.000192828,1.562683494,8.614e-06,0.000921695,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
