Instances,feature_ Frac_Neg_Body,feature_ Frac_Pos_Body,feature_ Frac_Unary_Rules,feature_ Frac_Binary_Rules,feature_ Frac_Ternary_Rules,feature_ Frac_Integrity_Rules,feature_ Tight,feature_ Problem_Variables,feature_ Free_Problem_Variables,feature_ Assigned_Problem_Variables,feature_ Constraints,feature_ Constraints/Vars,feature_ Created_Bodies,feature_ Program_Atoms,feature_ SCCS,feature_ Nodes_in_Positive_BADG,feature_ Rules,feature_ Normal_Rules,feature_ Cardinality_Rules,feature_ Choice_Rules,feature_ Weight_Rules,feature_ Frac_Normal_Rules,feature_ Frac_Cardinality_Rules,feature_ Frac_Choice_Rules,feature_ Frac_Weight_Rules,feature_ Equivalences,feature_ AtomAtom_Equivalences,feature_ BodyBody_Equivalences,feature_ Other_Equivalences,feature_ Frac_AtomAtom_Equivalences,feature_ Frac_BodyBody_Equivalences,feature_ Frac_Other_Equivalences,feature_ Binary_Constraints,feature_ Ternary_Constraints,feature_ Other_Constraints,feature_ Frac_Binary_Constraints,feature_ Frac_Ternary_Constraints,feature_ Frac_Other_Constraints,feature_ Choices1,feature_ Conflicts/Choices1,feature_ Avg_Conflict_Levels1,feature_ Avg_LBD_Levels1,feature_ Learnt_from_Conflict1,feature_ Learnt_from_Loop1,feature_ Frac_Learnt_from_Conflict1,feature_ Frac_Learnt_from_Loop1,feature_ Literals_in_Conflict_Nogoods1,feature_ Literals_in_Loop_Nogoods1,feature_ Frac_Literals_in_Conflict_Nogoods1,feature_ Frac_Literals_in_Loop_Nogoods1,feature_ Removed_Nogoods1,feature_ Learnt_Binary1,feature_ Learnt_Ternary1,feature_ Learnt_Others1,feature_ Frac_Removed_Nogood1,feature_ Frac_Learnt_Binary1,feature_ Frac_Learnt_Ternary1,feature_ Frac_Learnt_Others1,feature_ Skipped_Levels_while_Backjumping1,feature_ Avg_Skipped_Levels_while_Backjumping1,feature_ Longest_Backjumping1,feature_ Running_Avg_Conflictlevel1,feature_ Running_Avg_LBD1,feature_ Choices2,feature_ Conflicts/Choices2,feature_ Avg_Conflict_Levels2,feature_ Avg_LBD_Levels2,feature_ Learnt_from_Conflict2,feature_ Learnt_from_Loop2,feature_ Frac_Learnt_from_Conflict2,feature_ Frac_Learnt_from_Loop2,feature_ Literals_in_Conflict_Nogoods2,feature_ Literals_in_Loop_Nogoods2,feature_ Frac_Literals_in_Conflict_Nogoods2,feature_ Frac_Literals_in_Loop_Nogoods2,feature_ Removed_Nogoods2,feature_ Learnt_Binary2,feature_ Learnt_Ternary2,feature_ Learnt_Others2,feature_ Frac_Removed_Nogood2,feature_ Frac_Learnt_Binary2,feature_ Frac_Learnt_Ternary2,feature_ Frac_Learnt_Others2,feature_ Skipped_Levels_while_Backjumping2,feature_ Avg_Skipped_Levels_while_Backjumping2,feature_ Longest_Backjumping2,feature_ Running_Avg_Conflictlevel2,feature_ Running_Avg_LBD2,feature_ Choices3,feature_ Conflicts/Choices3,feature_ Avg_Conflict_Levels3,feature_ Avg_LBD_Levels3,feature_ Learnt_from_Conflict3,feature_ Learnt_from_Loop3,feature_ Frac_Learnt_from_Conflict3,feature_ Frac_Learnt_from_Loop3,feature_ Literals_in_Conflict_Nogoods3,feature_ Literals_in_Loop_Nogoods3,feature_ Frac_Literals_in_Conflict_Nogoods3,feature_ Frac_Literals_in_Loop_Nogoods3,feature_ Removed_Nogoods3,feature_ Learnt_Binary3,feature_ Learnt_Ternary3,feature_ Learnt_Others3,feature_ Frac_Removed_Nogood3,feature_ Frac_Learnt_Binary3,feature_ Frac_Learnt_Ternary3,feature_ Frac_Learnt_Others3,feature_ Skipped_Levels_while_Backjumping3,feature_ Avg_Skipped_Levels_while_Backjumping3,feature_ Longest_Backjumping3,feature_ Running_Avg_Conflictlevel3,feature_ Running_Avg_LBD3,feature_ Choices4,feature_ Conflicts/Choices4,feature_ Avg_Conflict_Levels4,feature_ Avg_LBD_Levels4,feature_ Learnt_from_Conflict4,feature_ Learnt_from_Loop4,feature_ Frac_Learnt_from_Conflict4,feature_ Frac_Learnt_from_Loop4,feature_ Literals_in_Conflict_Nogoods4,feature_ Literals_in_Loop_Nogoods4,feature_ Frac_Literals_in_Conflict_Nogoods4,feature_ Frac_Literals_in_Loop_Nogoods4,feature_ Removed_Nogoods4,feature_ Learnt_Binary4,feature_ Learnt_Ternary4,feature_ Learnt_Others4,feature_ Frac_Removed_Nogood4,feature_ Frac_Learnt_Binary4,feature_ Frac_Learnt_Ternary4,feature_ Frac_Learnt_Others4,feature_ Skipped_Levels_while_Backjumping4,feature_ Avg_Skipped_Levels_while_Backjumping4,feature_ Longest_Backjumping4,feature_ Running_Avg_Conflictlevel4,feature_ Running_Avg_LBD4,algo_clasp/2.1.3/h10-n1,algo_clasp/2.1.3/h8-n1,algo_clasp/2.1.3/h1-n1,algo_clasp/2.1.3/h3-n1,algo_clasp/2.1.3/h11-n1,algo_clasp/2.1.3/h7-n1,algo_clasp/2.1.3/h6-n1,algo_clasp/2.1.3/h2-n1,algo_clasp/2.1.3/h9-n1,algo_clasp/2.1.3/h5-n1,algo_clasp/2.1.3/h4-n1
FolioSuite/planning/dispose/p02_06.lp-20-17833.sm.gz,0.0243,0.431,0.0143,0.1506,0.6194,0.2729,1.0,13271.0,8798.0,4473.0,26170.0,1.972,18673.0,14080.0,0.0,0.0,22307.0,19207.0,40.0,3060.0,0.0,0.861,0.0018,0.1372,0.0,26223.0,6314.0,2438.0,17471.0,0.2408,0.093,0.6662,17282.0,8256.0,632.0,0.6604,0.3155,0.0241,92.0,0.3478,35.9688,5.6562,32.0,0.0,1.0,0.0,749.0,0.0,1.0,0.0,0.0,1.0,3.0,28.0,0.0,0.0312,0.0938,0.875,55.0,1.7188,11.0,11.51,1.81,265.0,0.2453,38.4462,4.2,65.0,0.0,1.0,0.0,867.0,0.0,1.0,0.0,0.0,10.0,16.0,39.0,0.0,0.1538,0.2462,0.6,195.0,3.0,16.0,24.99,2.73,445.0,0.218,35.4124,4.1959,97.0,0.0,1.0,0.0,1066.0,0.0,1.0,0.0,0.0,17.0,20.0,60.0,0.0,0.1753,0.2062,0.6186,345.0,3.5567,31.0,34.35,4.07,633.0,0.2038,33.7674,4.5271,129.0,0.0,1.0,0.0,1499.0,0.0,1.0,0.0,0.0,24.0,31.0,74.0,0.0,0.186,0.2403,0.5736,515.0,3.9922,31.0,33.25,4.19,30.4597,3.45429,48.5096,177.008,NaN,52.0399,12.3187,13.2104,63.4792,21.5982,10.7348
FolioSuite/planning/dispose/p02_06.lp-21-20100.sm.gz,0.0233,0.4307,0.0137,0.1502,0.62,0.2733,1.0,13975.0,9268.0,4707.0,27572.0,1.973,19597.0,14745.0,0.0,0.0,23393.0,20138.0,42.0,3213.0,0.0,0.8609,0.0018,0.1373,0.0,27465.0,6611.0,2558.0,18296.0,0.2407,0.0931,0.6662,18202.0,8704.0,666.0,0.6602,0.3157,0.0242,95.0,0.3368,36.7812,5.0938,32.0,0.0,1.0,0.0,669.0,0.0,1.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0938,0.9062,59.0,1.8438,12.0,11.77,1.63,298.0,0.2215,33.5152,4.8939,66.0,0.0,1.0,0.0,988.0,0.0,1.0,0.0,0.0,8.0,14.0,44.0,0.0,0.1212,0.2121,0.6667,238.0,3.6061,21.0,22.12,3.23,491.0,0.1996,31.551,5.2143,98.0,0.0,1.0,0.0,1285.0,0.0,1.0,0.0,0.0,12.0,23.0,63.0,0.0,0.1224,0.2347,0.6429,410.0,4.1837,33.0,30.92,5.11,658.0,0.1976,29.7231,4.8769,130.0,0.0,1.0,0.0,1512.0,0.0,1.0,0.0,0.0,25.0,30.0,75.0,0.0,0.1923,0.2308,0.5769,548.0,4.2154,33.0,27.67,4.81,77.3302,11.8033,118.515,29.8253,52.4347,221.146,22.5143,38.7774,81.0139,39.3858,31.1045
FolioSuite/planning/dispose/p02_07.lp-15-335.sm.gz,0.0312,0.4308,0.0186,0.1527,0.6103,0.2687,1.0,10967.0,7272.0,3695.0,21582.0,1.9679,16005.0,12265.0,0.0,0.0,19184.0,16559.0,30.0,2595.0,0.0,0.8632,0.0016,0.1353,0.0,22781.0,5544.0,2141.0,15096.0,0.2434,0.094,0.6627,14260.0,6860.0,462.0,0.6607,0.3179,0.0214,105.0,0.3048,17.0312,3.8125,32.0,0.0,1.0,0.0,232.0,0.0,1.0,0.0,0.0,7.0,10.0,15.0,0.0,0.2188,0.3125,0.4688,91.0,2.8438,18.0,5.45,1.22,286.0,0.2238,20.5,3.6562,64.0,0.0,1.0,0.0,390.0,0.0,1.0,0.0,0.0,13.0,22.0,29.0,0.0,0.2031,0.3438,0.4531,254.0,3.9688,20.0,13.12,2.34,470.0,0.2043,20.5833,3.8438,96.0,0.0,1.0,0.0,569.0,0.0,1.0,0.0,0.0,16.0,37.0,43.0,0.0,0.1667,0.3854,0.4479,416.0,4.3333,20.0,19.76,3.69,616.0,0.2078,21.25,4.4922,128.0,0.0,1.0,0.0,1069.0,0.0,1.0,0.0,0.0,21.0,41.0,66.0,0.0,0.1641,0.3203,0.5156,541.0,4.2266,21.0,22.63,4.74,0.733765,0.606513,4.28236,2.37462,8.72792,2.03049,0.51293,0.829459,1.68459,1.22498,6.5818
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,0.0295,0.4303,0.0175,0.152,0.6114,0.2694,1.0,11760.0,7803.0,3957.0,23164.0,1.9697,17057.0,13023.0,0.0,0.0,20418.0,17618.0,32.0,2768.0,0.0,0.8629,0.0016,0.1356,0.0,24195.0,5885.0,2281.0,16029.0,0.2432,0.0943,0.6625,15296.0,7372.0,496.0,0.6603,0.3183,0.0214,94.0,0.3404,19.1562,4.6875,32.0,0.0,1.0,0.0,351.0,0.0,1.0,0.0,0.0,7.0,8.0,17.0,0.0,0.2188,0.25,0.5312,71.0,2.2188,11.0,6.13,1.5,247.0,0.2591,19.1562,4.6875,64.0,0.0,1.0,0.0,700.0,0.0,1.0,0.0,0.0,11.0,15.0,38.0,0.0,0.1719,0.2344,0.5938,203.0,3.1719,24.0,12.26,3.0,329.0,0.2948,19.4948,5.1443,97.0,0.0,1.0,0.0,1191.0,0.0,1.0,0.0,0.0,13.0,22.0,62.0,0.0,0.134,0.2268,0.6392,267.0,2.7526,24.0,18.91,4.99,445.0,0.2966,19.5152,5.0303,132.0,0.0,1.0,0.0,1556.0,0.0,1.0,0.0,0.0,16.0,35.0,81.0,0.0,0.1212,0.2652,0.6136,376.0,2.8485,24.0,19.63,5.14,1.01002,0.930057,8.91987,3.50559,143.192,4.24642,1.05643,1.8082,153.216,2.49352,2.72445
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,0.0279,0.4298,0.0166,0.1514,0.6124,0.27,1.0,12553.0,8334.0,4219.0,24746.0,1.9713,18109.0,13781.0,0.0,0.0,21652.0,18677.0,34.0,2941.0,0.0,0.8626,0.0016,0.1358,0.0,25609.0,6226.0,2421.0,16962.0,0.2431,0.0945,0.6623,16332.0,7884.0,530.0,0.66,0.3186,0.0214,130.0,0.2462,19.0,4.0938,32.0,0.0,1.0,0.0,346.0,0.0,1.0,0.0,0.0,6.0,9.0,17.0,0.0,0.1875,0.2812,0.5312,115.0,3.5938,17.0,6.08,1.31,267.0,0.2397,21.875,5.3125,64.0,0.0,1.0,0.0,967.0,0.0,1.0,0.0,0.0,11.0,15.0,38.0,0.0,0.1719,0.2344,0.5938,235.0,3.6719,26.0,14.0,3.4,432.0,0.2222,20.4062,4.8854,96.0,0.0,1.0,0.0,1196.0,0.0,1.0,0.0,0.0,17.0,23.0,56.0,0.0,0.1771,0.2396,0.5833,385.0,4.0104,26.0,19.59,4.69,529.0,0.242,21.0703,5.0859,128.0,0.0,1.0,0.0,1583.0,0.0,1.0,0.0,0.0,18.0,31.0,79.0,0.0,0.1406,0.2422,0.6172,461.0,3.6016,26.0,21.57,5.46,2.77612,0.716388,3.84613,5.86344,316.207,12.6184,1.17141,2.90528,6.78125,4.08028,11.7805
FolioSuite/planning/dispose/p02_07.lp-18-5600.sm.gz,0.0266,0.4294,0.0157,0.1508,0.6133,0.2706,1.0,13346.0,8865.0,4481.0,26328.0,1.9727,19161.0,14539.0,0.0,0.0,22886.0,19736.0,36.0,3114.0,0.0,0.8624,0.0016,0.1361,0.0,27023.0,6567.0,2561.0,17895.0,0.243,0.0948,0.6622,17368.0,8396.0,564.0,0.6597,0.3189,0.0214,82.0,0.3902,23.2812,8.7188,32.0,0.0,1.0,0.0,1279.0,0.0,1.0,0.0,0.0,2.0,4.0,26.0,0.0,0.0625,0.125,0.8125,59.0,1.8438,9.0,7.45,2.79,198.0,0.3283,18.2,6.2615,65.0,0.0,1.0,0.0,1535.0,0.0,1.0,0.0,0.0,9.0,12.0,44.0,0.0,0.1385,0.1846,0.6769,165.0,2.5385,12.0,11.83,4.07,293.0,0.3311,18.7423,5.701,97.0,0.0,1.0,0.0,1774.0,0.0,1.0,0.0,0.0,9.0,22.0,66.0,0.0,0.0928,0.2268,0.6804,245.0,2.5258,12.0,18.18,5.53,415.0,0.3133,18.8538,5.3923,130.0,0.0,1.0,0.0,2025.0,0.0,1.0,0.0,0.0,12.0,28.0,90.0,0.0,0.0923,0.2154,0.6923,348.0,2.6769,12.0,17.53,4.37,4.03014,1.62699,9.68638,6.45139,100.441,13.9422,2.68263,6.85782,NaN,4.13108,7.13523
FolioSuite/planning/dispose/p02_07.lp-19-11885.sm.gz,0.0253,0.4291,0.015,0.1503,0.6141,0.2711,1.0,14139.0,9396.0,4743.0,27910.0,1.974,20213.0,15297.0,0.0,0.0,24120.0,20795.0,38.0,3287.0,0.0,0.8621,0.0016,0.1363,0.0,28437.0,6908.0,2701.0,18828.0,0.2429,0.095,0.6621,18404.0,8908.0,598.0,0.6594,0.3192,0.0214,94.0,0.3723,29.6571,6.0571,35.0,0.0,1.0,0.0,920.0,0.0,1.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0571,0.9429,70.0,2.0,10.0,10.38,2.12,251.0,0.2669,33.7612,5.2537,67.0,0.0,1.0,0.0,1135.0,0.0,1.0,0.0,0.0,9.0,5.0,53.0,0.0,0.1343,0.0746,0.791,186.0,2.7761,23.0,22.62,3.52,553.0,0.1808,30.82,4.45,100.0,0.0,1.0,0.0,1263.0,0.0,1.0,0.0,0.0,29.0,9.0,62.0,0.0,0.29,0.09,0.62,482.0,4.82,32.0,30.82,4.45,692.0,0.1908,28.0455,4.2273,132.0,0.0,1.0,0.0,1488.0,0.0,1.0,0.0,0.0,31.0,14.0,87.0,0.0,0.2348,0.1061,0.6591,599.0,4.5379,32.0,27.51,3.63,7.7803,3.49898,22.7514,7.23191,20.7049,31.4676,2.92616,5.37145,16.8527,8.38227,14.6469
FolioSuite/planning/dispose/p02_08.lp-15-432.sm.gz,0.0312,0.429,0.0186,0.1522,0.6068,0.2676,1.0,12183.0,8096.0,4087.0,24004.0,1.9703,17957.0,13775.0,0.0,0.0,21491.0,18566.0,30.0,2895.0,0.0,0.8639,0.0014,0.1347,0.0,25549.0,6259.0,2444.0,16846.0,0.245,0.0957,0.6594,15838.0,7704.0,462.0,0.6598,0.3209,0.0192,99.0,0.3333,17.5758,5.2424,33.0,0.0,1.0,0.0,561.0,0.0,1.0,0.0,0.0,6.0,8.0,19.0,0.0,0.1818,0.2424,0.5758,81.0,2.4545,9.0,5.8,1.73,297.0,0.2189,18.6462,4.4,65.0,0.0,1.0,0.0,782.0,0.0,1.0,0.0,0.0,13.0,16.0,36.0,0.0,0.2,0.2462,0.5538,269.0,4.1385,25.0,12.12,2.86,438.0,0.2215,17.8247,4.2474,97.0,0.0,1.0,0.0,977.0,0.0,1.0,0.0,0.0,15.0,23.0,59.0,0.0,0.1546,0.2371,0.6082,401.0,4.134,25.0,17.29,4.12,512.0,0.2539,17.5923,4.6154,130.0,0.0,1.0,0.0,1514.0,0.0,1.0,0.0,0.0,15.0,25.0,90.0,0.0,0.1154,0.1923,0.6923,460.0,3.5385,25.0,17.66,4.52,0.980724,0.994072,4.23367,2.63931,52.1848,2.45951,0.860383,1.25535,NaN,1.70415,2.87772
FolioSuite/planning/dispose/p02_08.lp-18-7252.sm.gz,0.0265,0.4276,0.0157,0.1503,0.6097,0.2695,1.0,14829.0,9872.0,4957.0,29290.0,1.9752,21497.0,16328.0,0.0,0.0,25637.0,22127.0,36.0,3474.0,0.0,0.8631,0.0014,0.1355,0.0,30307.0,7414.0,2924.0,19969.0,0.2446,0.0965,0.6589,19294.0,9432.0,564.0,0.6587,0.322,0.0193,117.0,0.2735,21.3125,6.4062,32.0,0.0,1.0,0.0,814.0,0.0,1.0,0.0,0.0,4.0,10.0,18.0,0.0,0.125,0.3125,0.5625,99.0,3.0938,14.0,6.82,2.05,205.0,0.322,18.0606,5.303,66.0,0.0,1.0,0.0,1078.0,0.0,1.0,0.0,0.0,8.0,17.0,41.0,0.0,0.1212,0.2576,0.6212,174.0,2.6364,14.0,11.92,3.5,268.0,0.3694,17.8687,5.3838,99.0,0.0,1.0,0.0,1442.0,0.0,1.0,0.0,0.0,9.0,19.0,71.0,0.0,0.0909,0.1919,0.7172,225.0,2.2727,14.0,17.69,5.33,395.0,0.3316,19.2672,5.1756,131.0,0.0,1.0,0.0,1745.0,0.0,1.0,0.0,0.0,18.0,22.0,91.0,0.0,0.1374,0.1679,0.6947,332.0,2.5344,19.0,18.62,4.75,3.81179,1.8834,7.96371,155.35,NaN,16.9561,3.28794,4.98117,8.14626,4.46733,13.2555
FolioSuite/planning/dispose/p02_08.lp-21-20100.sm.gz,0.0231,0.4266,0.0136,0.1489,0.6119,0.2708,1.0,17475.0,11648.0,5827.0,34576.0,1.9786,25037.0,18881.0,0.0,0.0,29783.0,25688.0,42.0,4053.0,0.0,0.8625,0.0014,0.1361,0.0,35065.0,8569.0,3404.0,23092.0,0.2444,0.0971,0.6585,22750.0,11160.0,666.0,0.658,0.3228,0.0193,62.0,0.5161,21.9062,3.6875,32.0,0.0,1.0,0.0,302.0,0.0,1.0,0.0,0.0,1.0,6.0,25.0,0.0,0.0312,0.1875,0.7812,42.0,1.3125,5.0,7.01,1.18,245.0,0.2612,25.3594,3.5,64.0,0.0,1.0,0.0,438.0,0.0,1.0,0.0,0.0,13.0,11.0,40.0,0.0,0.2031,0.1719,0.625,194.0,3.0312,19.0,16.23,2.24,433.0,0.2217,27.9167,4.8229,96.0,0.0,1.0,0.0,1126.0,0.0,1.0,0.0,0.0,19.0,12.0,65.0,0.0,0.1979,0.125,0.6771,347.0,3.6146,34.0,26.8,4.63,608.0,0.2105,31.0469,4.7891,128.0,0.0,1.0,0.0,1459.0,0.0,1.0,0.0,0.0,20.0,17.0,91.0,0.0,0.1562,0.1328,0.7109,481.0,3.7578,37.0,33.55,5.11,66.0969,12.4748,153.038,48.6532,68.2442,244.155,13.9265,26.4294,48.4913,68.5999,46.4198
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,0.0311,0.4276,0.0186,0.1517,0.6039,0.2667,1.0,13399.0,8920.0,4479.0,26426.0,1.9722,19909.0,15285.0,0.0,0.0,23798.0,20573.0,30.0,3195.0,0.0,0.8645,0.0013,0.1343,0.0,28317.0,6974.0,2747.0,18596.0,0.2463,0.097,0.6567,17416.0,8548.0,462.0,0.659,0.3235,0.0175,101.0,0.3267,17.6667,5.2424,33.0,0.0,1.0,0.0,555.0,0.0,1.0,0.0,0.0,6.0,8.0,19.0,0.0,0.1818,0.2424,0.5758,83.0,2.5152,9.0,5.83,1.73,308.0,0.211,19.1385,4.4769,65.0,0.0,1.0,0.0,890.0,0.0,1.0,0.0,0.0,14.0,15.0,36.0,0.0,0.2154,0.2308,0.5538,281.0,4.3231,27.0,12.44,2.91,415.0,0.2337,19.2371,5.2268,97.0,0.0,1.0,0.0,1499.0,0.0,1.0,0.0,0.0,14.0,20.0,63.0,0.0,0.1443,0.2062,0.6495,373.0,3.8454,27.0,18.66,5.07,489.0,0.2638,18.186,5.0,129.0,0.0,1.0,0.0,1769.0,0.0,1.0,0.0,0.0,17.0,21.0,91.0,0.0,0.1318,0.1628,0.7054,436.0,3.3798,27.0,18.42,5.06,0.983803,0.581694,1.54686,3.22937,92.3719,1.6029,0.595995,1.59985,4.16542,1.21032,3.66983
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,0.0264,0.4262,0.0157,0.1498,0.6069,0.2686,1.0,16312.0,10879.0,5433.0,32252.0,1.9772,23833.0,18117.0,0.0,0.0,28388.0,24518.0,36.0,3834.0,0.0,0.8637,0.0013,0.1351,0.0,33591.0,8261.0,3287.0,22043.0,0.2459,0.0979,0.6562,21220.0,10468.0,564.0,0.6579,0.3246,0.0175,66.0,0.4848,23.8125,3.25,32.0,0.0,1.0,0.0,368.0,0.0,1.0,0.0,0.0,1.0,5.0,26.0,0.0,0.0312,0.1562,0.8125,46.0,1.4375,3.0,7.62,1.04,248.0,0.2581,30.5469,2.9844,64.0,0.0,1.0,0.0,497.0,0.0,1.0,0.0,0.0,11.0,12.0,41.0,0.0,0.1719,0.1875,0.6406,213.0,3.3281,29.0,19.55,1.91,385.0,0.2494,30.6458,3.5729,96.0,0.0,1.0,0.0,902.0,0.0,1.0,0.0,0.0,18.0,12.0,66.0,0.0,0.1875,0.125,0.6875,326.0,3.3958,29.0,29.42,3.43,493.0,0.2596,30.1094,3.4375,128.0,0.0,1.0,0.0,1070.0,0.0,1.0,0.0,0.0,25.0,19.0,84.0,0.0,0.1953,0.1484,0.6562,407.0,3.1797,29.0,31.8,3.48,3.67529,1.85485,13.0069,7.4471,NaN,52.3446,4.36393,6.39802,11.8072,7.78496,6.29177
FolioSuite/planning/dispose/p02_09.lp-19-19193.sm.gz,0.0252,0.4258,0.0149,0.1493,0.6077,0.2691,1.0,17283.0,11532.0,5751.0,34194.0,1.9785,25141.0,19061.0,0.0,0.0,29918.0,25833.0,38.0,4047.0,0.0,0.8635,0.0013,0.1353,0.0,35349.0,8690.0,3467.0,23192.0,0.2458,0.0981,0.6561,22488.0,11108.0,598.0,0.6577,0.3249,0.0175,77.0,0.4156,26.3438,3.7188,32.0,0.0,1.0,0.0,407.0,0.0,1.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0938,0.9062,56.0,1.75,6.0,8.43,1.19,322.0,0.1988,37.3125,3.4844,64.0,0.0,1.0,0.0,560.0,0.0,1.0,0.0,0.0,12.0,8.0,44.0,0.0,0.1875,0.125,0.6875,258.0,4.0312,33.0,23.88,2.23,551.0,0.1742,33.5521,3.4375,96.0,0.0,1.0,0.0,753.0,0.0,1.0,0.0,0.0,19.0,13.0,64.0,0.0,0.1979,0.1354,0.6667,462.0,4.8125,33.0,32.21,3.3,641.0,0.2028,32.1923,3.9231,130.0,0.0,1.0,0.0,1296.0,0.0,1.0,0.0,0.0,20.0,16.0,94.0,0.0,0.1538,0.1231,0.7231,528.0,4.0615,33.0,33.87,3.99,7.04585,3.46445,24.3576,15.7529,NaN,32.1455,5.34574,11.0122,30.2122,11.3391,9.65297
FolioSuite/planning/dispose/p02_10.lp-15-172.sm.gz,0.0311,0.4264,0.0186,0.1513,0.6016,0.2659,1.0,14615.0,9744.0,4871.0,28848.0,1.9739,21861.0,16795.0,0.0,0.0,26105.0,22580.0,30.0,3495.0,0.0,0.865,0.0011,0.1339,0.0,31085.0,7689.0,3050.0,20346.0,0.2474,0.0981,0.6545,18994.0,9392.0,462.0,0.6584,0.3256,0.016,79.0,0.4051,15.8438,3.625,32.0,0.0,1.0,0.0,176.0,0.0,1.0,0.0,0.0,5.0,13.0,14.0,0.0,0.1562,0.4062,0.4375,61.0,1.9062,9.0,5.07,1.16,223.0,0.287,19.8438,4.5,64.0,0.0,1.0,0.0,561.0,0.0,1.0,0.0,0.0,11.0,24.0,29.0,0.0,0.1719,0.375,0.4531,189.0,2.9531,22.0,12.7,2.88,382.0,0.2513,19.4479,4.2812,96.0,0.0,1.0,0.0,786.0,0.0,1.0,0.0,0.0,19.0,36.0,41.0,0.0,0.1979,0.375,0.4271,330.0,3.4375,22.0,18.67,4.11,496.0,0.2581,18.0625,4.1641,128.0,0.0,1.0,0.0,1035.0,0.0,1.0,0.0,0.0,19.0,50.0,59.0,0.0,0.1484,0.3906,0.4609,436.0,3.4062,22.0,18.8,4.32,0.870889,2.99594,3.13592,4.17022,96.448,2.30114,1.02679,1.05664,NaN,1.19446,1.96594
FolioSuite/planning/dispose/p02_10.lp-20-1358.sm.gz,0.024,0.4243,0.0142,0.1484,0.606,0.2688,1.0,19915.0,13314.0,6601.0,39458.0,1.9813,29041.0,21980.0,0.0,0.0,34495.0,29795.0,40.0,4660.0,0.0,0.8637,0.0012,0.1351,0.0,40735.0,10054.0,4050.0,26631.0,0.2468,0.0994,0.6538,25914.0,12912.0,632.0,0.6567,0.3272,0.016,97.0,0.3402,36.6667,3.3333,33.0,0.0,1.0,0.0,292.0,0.0,1.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.1212,0.8788,60.0,1.8182,5.0,12.1,1.1,301.0,0.2226,37.4776,3.2388,67.0,0.0,1.0,0.0,458.0,0.0,1.0,0.0,0.0,6.0,15.0,46.0,0.0,0.0896,0.2239,0.6866,237.0,3.5373,40.0,25.11,2.17,520.0,0.1942,36.9505,3.8317,101.0,0.0,1.0,0.0,837.0,0.0,1.0,0.0,0.0,8.0,17.0,76.0,0.0,0.0792,0.1683,0.7525,420.0,4.1584,40.0,36.92,3.84,741.0,0.1795,37.9925,4.7744,133.0,0.0,1.0,0.0,1534.0,0.0,1.0,0.0,0.0,12.0,19.0,102.0,0.0,0.0902,0.1429,0.7669,601.0,4.5188,40.0,38.43,5.25,20.6109,11.5616,40.7678,24.3538,NaN,99.1683,14.0553,31.5998,59.9253,34.7701,45.2974
FolioSuite/planning/dispose/p02_10.lp-22-1479.sm.gz,0.022,0.4237,0.013,0.1476,0.6072,0.2696,1.0,22035.0,14742.0,7293.0,43702.0,1.9833,31913.0,24054.0,0.0,0.0,37851.0,32681.0,44.0,5126.0,0.0,0.8634,0.0012,0.1354,0.0,44595.0,11000.0,4450.0,29145.0,0.2467,0.0998,0.6535,28682.0,14320.0,700.0,0.6563,0.3277,0.016,102.0,0.3235,41.6667,3.3333,33.0,0.0,1.0,0.0,292.0,0.0,1.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.1212,0.8788,60.0,1.8182,5.0,13.75,1.1,310.0,0.2097,41.1846,3.3846,65.0,0.0,1.0,0.0,451.0,0.0,1.0,0.0,0.0,6.0,14.0,45.0,0.0,0.0923,0.2154,0.6923,234.0,3.6,40.0,26.77,2.2,427.0,0.2295,38.1122,4.0306,98.0,0.0,1.0,0.0,926.0,0.0,1.0,0.0,0.0,11.0,20.0,67.0,0.0,0.1122,0.2041,0.6837,338.0,3.449,40.0,37.35,3.95,605.0,0.2149,36.7538,4.3385,130.0,0.0,1.0,0.0,1376.0,0.0,1.0,0.0,0.0,18.0,22.0,90.0,0.0,0.1385,0.1692,0.6923,504.0,3.8769,40.0,35.34,4.67,175.749,27.8955,446.294,83.6797,229.396,558.91,56.3418,185.924,154.186,332.288,128.012
