,CV
5797,7
5798,5
5799,8
5800,5
5801,3
5802,10
5803,6
5804,8
5805,10
5806,2
5807,1
5808,10
5809,3
5810,1
5811,4
5812,5
5813,10
5814,6
5815,8
5816,2
5817,9
5818,7
5819,1
5820,1
5821,7
5822,9
5823,7
5824,6
5825,4
5826,10
5827,6
5828,3
5829,8
5830,8
5831,10
5832,2
5833,6
5834,10
5835,10
5836,8
5837,8
5838,1
5839,1
5840,3
5841,3
5842,1
5843,8
5844,5
5845,2
5846,6
5847,10
5848,10
5849,2
5850,9
5851,1
5852,9
5853,9
5854,8
5855,3
5856,5
5857,3
5858,8
5859,8
5860,4
5861,1
5862,2
5863,9
5864,2
5865,5
5866,10
5867,10
5868,3
5869,3
5870,4
5871,1
5872,2
5873,10
5874,7
5875,3
5876,8
5877,5
5878,5
5879,9
5880,1
5881,6
5882,3
5883,10
5884,6
5885,8
5886,5
5887,10
5888,10
5889,10
5890,10
5891,9
5892,3
5893,4
5894,10
5895,3
5896,5
5897,2
5898,2
5899,1
5900,6
5901,4
5902,1
5903,4
5904,4
5905,10
5906,4
5907,4
5908,6
5909,3
5910,10
5911,4
5912,8
5913,8
5914,6
5915,4
5916,7
5917,4
5918,8
5919,5
5920,7
5921,9
5922,2
5923,6
5924,5
5925,3
5926,1
5927,5
5928,5
5929,5
5930,5
5931,6
5932,6
5933,7
5934,1
5935,7
5936,8
5937,3
5938,1
5939,7
5940,1
5941,7
5942,7
5943,6
5944,5
5945,1
5946,10
5947,3
5948,10
5949,6
5950,7
5951,5
5952,5
5953,1
5954,2
5955,4
5956,6
5957,2
5958,5
5959,9
5960,2
5961,1
5962,3
5963,2
5964,1
5965,5
5966,2
5967,10
5968,2
5969,5
5970,9
5971,5
5972,10
5973,1
5974,4
5975,7
5976,2
5977,4
5978,2
5979,10
5980,9
5981,4
5982,1
5983,6
5984,10
5985,2
5986,1
5987,5
5988,9
5989,5
5990,3
5991,1
5992,6
5993,4
5994,10
5995,10
5996,3
5997,8
5998,5
5999,3
6000,4
6001,1
6002,6
6003,6
6004,7
6005,8
6006,10
6007,1
6008,9
6009,5
6010,10
6011,3
6012,1
6013,8
6014,5
6015,4
6016,5
6017,5
6018,2
6019,1
6020,7
6021,1
6022,4
6023,9
6024,2
6025,9
6026,5
6027,4
6028,3
6029,7
6030,2
6031,1
6032,6
6033,5
6034,5
6035,3
6036,8
6037,2
6038,10
6039,3
6040,3
6041,6
6042,9
6043,9
6044,3
6045,3
6046,1
6047,7
6048,5
6049,9
6050,7
6051,10
6052,7
6053,9
6054,9
6055,9
6056,10
6057,4
6058,1
6059,6
6060,10
6061,10
6062,6
6063,9
6064,6
6065,10
6066,9
6067,9
6068,1
6069,4
6070,8
6071,6
6072,3
6073,3
6074,10
6075,8
6076,9
6077,3
6078,4
6079,5
6080,3
6081,3
6082,3
6083,9
6084,1
6085,5
6086,8
6087,4
6088,3
6089,2
6090,7
6091,4
6092,4
6093,7
6094,1
6095,10
6096,6
6097,7
6098,9
6099,8
6100,10
6101,5
6102,4
6103,1
6104,6
6105,10
6106,6
6107,2
6108,2
6109,10
6110,5
6111,8
6112,9
6113,8
6114,9
6115,4
6116,2
6117,1
6118,4
6119,7
6120,8
6121,4
6122,9
6123,9
6124,7
6125,7
6126,3
6127,6
6128,5
6129,1
6130,4
6131,3
6132,5
6133,1
6134,5
6135,1
6136,3
6137,1
6138,3
6139,9
6140,6
6141,1
6142,2
6143,4
6144,4
6145,1
6146,3
6147,5
6148,8
6149,4
6150,7
6151,9
6152,9
6153,2
6154,9
6155,7
6156,10
6157,1
6158,5
6159,8
6160,4
6161,4
6162,9
6163,4
6164,1
6165,9
6166,1
6167,5
6168,4
6169,10
6170,10
6171,10
6172,6
6173,2
6174,6
6175,2
6176,6
6177,3
6178,10
6179,2
6180,4
6181,3
6182,2
6183,4
6184,5
6185,3
6186,1
6187,10
6188,1
6189,5
6190,8
6191,6
6192,1
6193,10
6194,6
6195,9
6196,7
6197,5
6198,8
6199,10
6200,3
6201,9
6202,9
6203,8
6204,6
6205,10
6206,2
6207,8
6208,5
6209,1
6210,3
6211,4
6212,1
6213,8
6214,7
6215,8
6216,9
6217,7
6218,9
6219,1
6220,9
6221,3
6222,3
6223,7
6224,2
6225,9
6226,8
6227,4
6228,10
6229,4
6230,4
6231,3
6232,2
6233,8
6234,7
6235,7
6236,9
6237,2
6238,9
6239,7
6240,4
6241,10
6242,9
6243,8
6244,1
6245,5
6246,2
6247,2
6248,4
6249,1
6250,3
6251,1
6252,4
6253,5
6254,4
6255,7
6256,9
6257,2
6258,2
6259,4
6260,8
6261,7
6262,8
6263,7
6264,9
6265,1
6266,1
6267,2
6268,9
6269,2
6270,3
6271,5
6272,3
6273,9
6274,10
6275,1
6276,10
6277,3
6278,8
6279,8
6280,9
6281,8
6282,6
6283,8
6284,6
6285,4
6286,9
6287,2
6288,6
6289,9
6290,10
6291,2
6292,3
6293,2
6294,2
6295,10
6296,9
6297,7
6298,2
6299,6
6300,9
6301,2
6302,10
6303,4
6304,5
6305,4
6306,4
6307,5
6308,3
6309,7
6310,7
6311,3
6312,2
6313,1
6314,8
6315,7
6316,7
6317,8
6318,4
6319,5
6320,3
6321,7
6322,9
6323,1
6324,4
6325,10
6326,7
6327,4
6328,4
6329,4
6330,10
6331,1
6332,2
6333,1
6334,10
6335,3
6336,9
6337,1
6338,4
6339,9
6340,8
6341,1
6342,5
6343,9
6344,10
6345,2
6346,8
6347,1
6348,2
6349,2
6350,7
6351,10
6352,9
6353,10
6354,4
6355,2
6356,1
6357,7
6358,4
6359,6
6360,3
6361,8
6362,2
6363,2
6364,10
6365,2
6366,3
6367,2
6368,4
6369,2
6370,9
6371,2
6372,1
6373,4
6374,3
6375,9
6376,2
6377,7
6378,9
6379,2
6380,3
6381,1
6382,6
6383,10
6384,4
6385,10
6386,10
6387,5
6388,8
6389,4
6390,8
6391,7
6392,5
6393,5
6394,4
6395,8
6396,2
6397,2
6398,10
6399,1
6400,3
6401,3
6402,10
6403,9
6404,3
6405,7
6406,1
6407,4
6408,9
6409,9
6410,4
6411,6
6412,10
6413,1
6414,5
6415,6
6416,4
6417,1
6418,7
6419,8
6420,8
6421,6
6422,5
6423,4
6424,9
6425,2
6426,5
6427,9
6428,9
6429,10
6430,8
6431,10
6432,2
6433,2
6434,2
6435,10
6436,9
6437,1
6438,2
6439,6
6440,5
6441,2
6442,7
6443,9
6444,3
6445,6
6446,1
6447,1
6448,7
6449,3
6450,10
6451,6
6452,1
6453,1
6454,2
6455,2
6456,2
6457,6
6458,3
6459,2
6460,6
6461,4
6462,4
6463,9
6464,7
6465,1
6466,8
6467,4
6468,8
6469,4
6470,4
6471,2
6472,2
6473,8
6474,4
6475,4
6476,4
6477,4
6478,7
6479,5
6480,2
6481,9
6482,6
6483,10
6484,1
6485,2
6486,9
6487,7
6488,1
6489,5
6490,9
6491,8
6492,2
6493,4
6494,4
6495,1
6496,10
6497,2
6498,10
6499,7
6500,3
6501,6
6502,7
6503,3
6504,2
6505,6
6506,7
6507,3
6508,6
6509,3
6510,1
6511,2
6512,8
6513,10
6514,9
6515,7
6516,6
6517,2
6518,7
6519,9
6520,5
6521,2
6522,5
6523,10
6524,9
6525,1
6526,10
6527,2
6528,3
6529,4
6530,8
6531,2
6532,2
6533,8
6534,3
6535,9
6536,4
6537,8
6538,5
6539,4
6540,2
6541,9
6542,4
6543,1
6544,9
6545,3
6546,1
6547,4
6548,7
6549,3
6550,8
6551,4
6552,2
6553,4
6554,10
6555,1
6556,6
6557,2
6558,9
6559,2
6560,8
6561,7
6562,3
6563,5
6564,4
6565,10
6566,2
6567,2
6568,8
6569,7
6570,9
6571,7
6572,8
6573,3
6574,3
6575,6
6576,1
6577,8
6578,7
6579,3
6580,6
6581,4
6582,6
6583,1
6584,4
6585,10
6586,2
6587,4
6588,1
6589,1
6590,6
6591,9
6592,4
6593,10
6594,4
6595,8
6596,2
6597,8
6598,6
6599,6
6600,9
6601,6
6602,3
6603,1
6604,10
6605,7
6606,9
6607,8
6608,5
6609,1
6610,10
6611,6
6612,4
6613,10
6614,2
6615,3
6616,5
6617,10
6618,1
6619,6
6620,2
6621,7
6622,1
6623,6
6624,3
6625,6
6626,1
6627,10
6628,4
6629,10
6630,2
6631,10
6632,3
6633,10
6634,7
6635,10
6636,2
6637,2
6638,4
6639,10
6640,6
6641,7
6642,1
6643,1
6644,9
6645,9
6646,4
6647,7
6648,3
6649,5
6650,10
6651,10
6652,1
6653,5
6654,8
6655,5
6656,5
6657,6
6658,2
6659,7
6660,2
6661,2
6662,4
6663,3
6664,5
6665,6
6666,4
6667,6
6668,5
6669,10
6670,9
6671,6
6672,7
6673,2
6674,8
6675,2
6676,1
6677,3
6678,2
6679,1
6680,2
6681,1
6682,7
6683,6
6684,8
6685,6
6686,6
6687,3
6688,5
6689,1
6690,3
6691,4
6692,4
6693,2
6694,8
6695,3
6696,6
6697,7
6698,10
6699,5
6700,9
6701,7
6702,8
6703,3
6704,8
6705,5
6706,9
6707,6
6708,2
6709,1
6710,9
6711,10
6712,9
6713,2
6714,7
6715,7
6716,7
6717,6
6718,2
6719,7
6720,10
6721,1
6722,5
6723,10
6724,8
6725,5
6726,2
6727,4
6728,7
6729,8
6730,4
6731,5
6732,7
6733,9
6734,8
6735,1
6736,3
6737,2
6738,8
6739,3
6740,9
6741,10
6742,2
6743,9
6744,4
6745,1
6746,3
6747,1
6748,1
6749,5
6750,4
6751,4
6752,1
6753,8
6754,4
6755,6
6756,1
6757,9
6758,6
6759,10
6760,4
6761,9
6762,8
6763,10
6764,6
6765,3
6766,3
6767,6
6768,7
6769,7
6770,8
6771,5
6772,3
6773,6
6774,3
6775,3
6776,7
6777,1
6778,3
6779,4
6780,3
6781,3
6782,3
6783,4
6784,3
6785,6
6786,1
6787,1
6788,7
6789,7
6790,1
6791,2
6792,4
6793,2
6794,9
6795,8
6796,10
6797,7
6798,9
6799,7
6800,7
6801,1
6802,7
6803,5
6804,2
6805,10
6806,9
6807,7
6808,1
6809,9
6810,9
6811,4
6812,5
6813,6
6814,1
6815,5
6816,2
6817,6
6818,8
6819,1
6820,7
6821,6
6822,9
6823,3
6824,7
6825,3
6826,6
6827,2
6828,7
6829,8
6830,4
6831,6
6832,6
6833,10
6834,8
6835,2
6836,1
6837,4
6838,3
6839,9
6840,6
6841,3
6842,4
6843,9
6844,2
6845,1
6846,5
6847,2
6848,4
6849,9
6850,6
6851,2
6852,10
6853,8
6854,3
6855,9
6856,10
6857,5
6858,7
6859,5
6860,6
6861,5
6862,2
6863,9
6864,2
6865,4
6866,1
6867,2
6868,2
6869,6
6870,2
6871,5
6872,2
6873,10
6874,5
6875,8
6876,10
6877,4
6878,9
6879,6
6880,6
6881,7
6882,1
6883,4
6884,5
6885,3
6886,4
6887,5
6888,1
6889,2
6890,2
6891,4
6892,2
6893,6
6894,8
6895,8
6896,8
6897,8
6898,4
6899,8
6900,4
6901,7
6902,3
6903,8
6904,2
6905,4
6906,3
6907,2
6908,9
6909,9
6910,1
6911,10
6912,5
6913,1
6914,9
6915,5
6916,3
6917,5
6918,8
6919,6
6920,9
6921,8
6922,6
6923,2
6924,5
6925,4
6926,4
6927,2
6928,3
6929,5
6930,3
6931,4
6932,5
6933,8
6934,8
6935,5
6936,3
6937,9
6938,9
6939,2
6940,7
6941,4
6942,9
6943,5
6944,9
6945,6
6946,5
6947,2
6948,2
6949,8
6950,4
6951,2
6952,4
6953,3
6954,6
6955,7
6956,2
6957,10
6958,4
6959,1
6960,6
6961,7
6962,1
6963,7
6964,6
6965,10
6966,2
6967,8
6968,6
6969,2
6970,4
6971,4
6972,3
6973,4
6974,4
6975,2
6976,8
6977,8
6978,4
6979,4
6980,10
6981,9
6982,6
6983,10
6984,3
6985,10
6986,1
6987,8
6988,5
6989,10
6990,5
6991,10
6992,7
6993,2
6994,9
6995,3
6996,7
6997,7
6998,4
6999,2
7000,9
7001,6
7002,6
7003,8
7004,10
7005,2
7006,3
7007,9
7008,9
7009,3
7010,8
7011,3
7012,1
7013,8
7014,6
7015,5
7016,8
7017,3
7018,6
7019,2
7020,1
7021,4
7022,5
7023,6
7024,9
7025,5
7026,8
7027,5
7028,2
7029,8
7030,3
7031,5
7032,8
7033,5
7034,4
7035,7
7036,2
7037,3
7038,10
7039,2
7040,5
7041,8
7042,8
7043,10
7044,1
7045,1
7046,7
7047,8
7048,7
7049,7
7050,2
7051,7
7052,4
7053,10
7054,3
7055,1
7056,7
7057,1
7058,7
7059,10
7060,2
7061,7
7062,7
7063,6
7064,7
7065,7
7066,6
7067,7
7068,7
7069,10
7070,3
7071,6
7072,4
7073,3
7074,5
7075,5
7076,7
7077,10
7078,1
7079,6
7080,5
7081,1
7082,6
7083,5
7084,7
7085,3
7086,5
7087,2
7088,8
7089,1
7090,9
7091,1
7092,2
7093,6
7094,5
7095,2
7096,3
7097,6
7098,6
7099,4
7100,5
7101,7
7102,1
7103,3
7104,1
7105,2
7106,1
7107,1
7108,10
7109,3
7110,6
7111,7
7112,2
7113,4
7114,2
7115,4
7116,7
7117,8
7118,1
7119,10
7120,3
7121,7
7122,10
7123,1
7124,8
7125,7
7126,3
7127,9
7128,9
7129,3
7130,4
7131,7
7132,6
7133,5
7134,5
7135,7
7136,9
7137,10
7138,1
7139,1
7140,9
7141,2
7142,3
7143,2
7144,2
7145,1
7146,6
7147,1
7148,4
7149,4
7150,3
7151,10
7152,8
7153,2
7154,8
7155,3
7156,5
7157,10
7158,6
7159,4
7160,1
7161,5
7162,3
7163,5
7164,7
7165,9
7166,5
7167,9
7168,4
7169,6
7170,9
7171,2
7172,1
7173,6
7174,3
7175,3
7176,6
7177,9
7178,2
7179,9
7180,3
7181,9
7182,6
7183,9
7184,3
7185,9
7186,9
7187,3
7188,1
7189,1
7190,7
7191,5
7192,4
7193,3
7194,1
7195,6
7196,9
7197,7
7198,10
7199,4
7200,6
7201,6
7202,1
7203,6
7204,7
7205,10
7206,7
7207,3
7208,10
7209,8
7210,2
7211,3
7212,10
7213,4
7214,5
7215,10
7216,9
7217,1
7218,2
7219,10
7220,2
7221,4
7222,4
7223,10
7224,8
7225,5
7226,2
7227,5
7228,5
7229,7
7230,7
7231,7
7232,6
7233,5
7234,2
7235,2
7236,9
7237,5
7238,7
7239,7
7240,10
7241,2
7242,3
7243,1
7244,10
7245,10
7246,10
7247,10
7248,4
7249,1
7250,6
7251,9
7252,5
7253,8
7254,10
7255,3
7256,3
7257,3
7258,2
7259,10
7260,2
7261,7
7262,7
7263,3
7264,2
7265,7
7266,7
7267,8
7268,7
7269,3
7270,7
7271,4
7272,5
7273,9
7274,9
7275,4
7276,2
7277,7
7278,9
7279,3
7280,8
7281,3
7282,2
7283,10
7284,4
7285,10
7286,5
7287,1
7288,6
7289,3
7290,4
7291,8
7292,2
7293,10
7294,2
7295,6
7296,6
7297,10
7298,8
7299,2
7300,4
7301,7
7302,3
7303,2
7304,8
7305,10
7306,5
7307,10
7308,9
7309,6
7310,3
7311,5
7312,2
7313,4
7314,8
7315,8
7316,9
7317,3
7318,10
7319,9
7320,9
7321,10
7322,7
7323,6
7324,9
7325,7
7326,9
7327,8
7328,4
7329,8
7330,4
7331,2
7332,6
7333,10
7334,3
7335,8
7336,9
7337,5
7338,2
7339,4
7340,6
7341,1
7342,8
7343,8
7344,9
7345,8
7346,9
7347,7
7348,8
7349,3
7350,10
7351,4
7352,9
7353,8
7354,1
7355,7
7356,6
7357,3
7358,4
7359,7
7360,8
7361,7
7362,7
7363,3
7364,1
7365,4
7366,5
7367,4
7368,6
7369,4
7370,7
7371,6
7372,9
7373,2
7374,3
7375,1
7376,6
7377,10
7378,8
7379,1
7380,3
7381,5
7382,5
7383,5
7384,2
7385,5
7386,8
7387,5
7388,10
7389,5
7390,6
7391,2
7392,3
7393,9
7394,4
7395,3
7396,9
7397,4
7398,4
7399,1
7400,8
7401,2
7402,6
7403,2
7404,1
7405,5
7406,7
7407,4
7408,5
7409,5
7410,5
7411,9
7412,5
7413,2
7414,6
7415,5
7416,6
7417,1
7418,9
7419,8
7420,5
7421,1
7422,8
7423,10
7424,1
7425,3
7426,5
7427,9
7428,1
7429,4
7430,2
7431,4
7432,6
7433,9
7434,4
7435,4
7436,10
7437,10
7438,4
7439,8
7440,10
7441,3
7442,9
7443,5
7444,5
7445,6
7446,1
7447,2
7448,8
7449,1
7450,8
7451,2
7452,9
7453,8
7454,10
7455,10
7456,1
7457,7
7458,5
7459,4
7460,4
7461,3
7462,7
7463,3
7464,9
7465,2
7466,9
7467,9
7468,4
7469,10
7470,10
7471,6
7472,1
7473,3
7474,6
7475,5
7476,10
7477,9
7478,5
7479,9
7480,1
7481,2
7482,10
7483,10
7484,7
7485,5
7486,8
7487,6
7488,10
7489,3
7490,6
7491,5
7492,6
7493,3
7494,1
7495,8
7496,8
7497,3
7498,9
7499,10
7500,2
7501,2
7502,6
7503,2
7504,10
7505,10
7506,5
7507,6
7508,9
7509,8
7510,6
7511,6
7512,7
7513,4
7514,2
7515,8
7516,6
7517,2
7518,10
7519,2
7520,2
7521,10
7522,7
7523,4
7524,9
7525,1
7526,8
7527,1
7528,7
7529,2
7530,2
7531,6
7532,10
7533,1
7534,4
7535,6
7536,6
7537,4
7538,2
7539,4
7540,1
7541,2
7542,8
7543,10
7544,1
7545,8
7546,9
7547,9
7548,7
7549,2
7550,5
7551,3
7552,10
7553,5
7554,8
7555,7
7556,1
7557,4
7558,10
7559,3
7560,7
7561,9
7562,9
7563,3
7564,6
7565,2
7566,6
7567,1
7568,3
7569,1
7570,3
7571,2
7572,10
7573,4
7574,4
7575,5
7576,3
7577,3
7578,6
7579,2
7580,2
7581,1
7582,8
7583,8
7584,4
7585,2
7586,9
7587,8
7588,6
7589,7
7590,10
7591,3
7592,3
7593,4
7594,4
7595,7
7596,7
7597,7
7598,7
7599,2
7600,3
7601,9
7602,1
7603,7
7604,10
7605,4
7606,5
7607,7
7608,2
7609,4
7610,6
7611,9
7612,1
7613,4
7614,7
7615,5
7616,1
7617,6
7618,7
7619,1
7620,1
7621,4
7622,10
7623,10
7624,4
7625,1
7626,10
7627,3
7628,7
7629,4
7630,8
7631,9
7632,7
7633,1
7634,8
7635,5
7636,10
7637,2
7638,1
7639,5
7640,4
7641,1
7642,7
7643,8
7644,6
7645,9
7646,2
7647,1
7648,9
7649,3
7650,2
7651,7
7652,6
7653,4
7654,1
7655,10
7656,1
7657,3
7658,8
7659,4
7660,9
7661,1
7662,5
7663,8
7664,7
7665,9
7666,7
7667,1
7668,5
7669,2
7670,9
7671,1
7672,7
7673,7
7674,3
7675,4
7676,4
7677,2
7678,10
7679,6
7680,3
7681,1
7682,2
7683,8
7684,3
7685,4
7686,9
7687,4
7688,6
7689,1
7690,1
7691,10
7692,3
7693,7
7694,5
7695,9
7696,4
7697,1
7698,8
7699,7
7700,6
7701,9
7702,10
7703,10
7704,3
7705,6
7706,9
7707,1
7708,1
7709,3
7710,6
7711,8
7712,2
7713,2
7714,8
7715,8
7716,1
7717,3
7718,5
7719,7
7720,7
7721,5
7722,10
7723,8
7724,3
7725,5
7726,3
7727,1
7728,7
7729,7
7730,9
7731,6
7732,6
7733,9
7734,2
7735,9
7736,2
7737,2
7738,6
7739,8
7740,6
7741,8
7742,5
7743,1
7744,9
7745,6
7746,9
7747,1
7748,3
7749,10
7750,8
7751,2
7752,9
7753,9
7754,4
7755,3
7756,10
7757,10
7758,2
7759,4
7760,7
7761,7
7762,5
7763,1
7764,10
7765,2
7766,1
7767,4
7768,6
7769,8
7770,8
7771,1
7772,2
7773,3
7774,3
7775,3
7776,1
7777,8
7778,8
7779,9
7780,3
7781,1
7782,9
7783,3
7784,2
7785,6
7786,2
7787,1
7788,10
7789,6
7790,5
7791,7
7792,7
7793,6
7794,3
7795,1
7796,2
7797,10
7798,8
7799,3
7800,3
7801,4
7802,4
7803,4
7804,6
7805,7
7806,9
7807,8
7808,7
7809,9
7810,5
7811,3
7812,9
7813,2
7814,8
7815,9
7816,4
7817,1
7818,2
7819,10
7820,2
7821,6
7822,2
7823,8
7824,6
7825,6
7826,4
7827,1
7828,4
7829,3
7830,4
7831,3
7832,9
7833,10
7834,10
7835,8
7836,4
7837,5
7838,10
7839,4
7840,1
7841,6
7842,7
7843,2
7844,7
7845,6
7846,10
7847,8
7848,9
7849,9
7850,10
7851,3
7852,10
7853,8
7854,6
7855,5
7856,4
7857,7
7858,10
7859,7
7860,4
7861,3
7862,1
7863,10
7864,7
7865,4
7866,10
7867,3
7868,7
7869,2
7870,4
7871,8
7872,9
7873,5
7874,8
7875,1
7876,10
7877,1
7878,3
7879,5
7880,1
7881,9
7882,5
7883,1
7884,9
7885,4
7886,1
7887,8
7888,3
7889,8
7890,2
7891,2
7892,2
7893,9
7894,8
7895,6
7896,6
7897,7
7898,6
7899,5
7900,9
7901,9
7902,2
7903,8
7904,9
7905,1
7906,9
7907,1
7908,7
7909,5
7910,5
7911,2
7912,3
7913,4
7914,4
7915,8
7916,10
7917,3
7918,2
7919,6
7920,7
7921,4
7922,7
7923,6
7924,10
7925,9
7926,5
7927,2
7928,1
7929,7
7930,7
7931,4
7932,9
7933,4
7934,5
7935,5
7936,1
7937,4
7938,2
7939,2
7940,2
7941,9
7942,4
7943,3
7944,5
7945,6
7946,1
7947,6
7948,8
7949,8
7950,9
7951,2
7952,2
7953,10
7954,6
7955,1
7956,2
7957,10
7958,9
7959,5
7960,2
7961,5
7962,10
7963,4
7964,8
7965,1
7966,8
7967,9
7968,1
7969,8
7970,3
7971,2
7972,3
7973,3
7974,8
7975,7
7976,3
7977,10
7978,10
7979,3
7980,6
7981,2
7982,4
7983,8
7984,8
7985,5
7986,4
7987,7
7988,1
7989,5
7990,8
7991,6
7992,6
7993,7
7994,10
7995,3
7996,7
7997,2
7998,7
7999,8
8000,6
8001,5
8002,2
8003,7
8004,7
8005,8
8006,9
8007,7
8008,5
8009,6
8010,8
8011,3
8012,4
8013,8
8014,9
8015,4
8016,10
8017,1
8018,2
8019,7
8020,1
8021,6
8022,9
8023,5
8024,7
8025,1
8026,4
8027,3
8028,3
8029,9
8030,7
8031,9
8032,10
8033,3
8034,8
8035,1
8036,10
8037,5
8038,6
8039,4
8040,5
8041,3
8042,8
8043,5
8044,2
8045,7
8046,6
8047,3
8048,2
8049,1
8050,8
8051,4
8052,8
8053,5
8054,9
8055,10
8056,9
8057,5
8058,8
8059,10
8060,9
8061,3
8062,4
8063,8
8064,8
8065,10
8066,5
8067,8
8068,7
8069,6
8070,6
8071,6
8072,10
8073,6
8074,2
8075,7
8076,4
8077,7
8078,10
8079,8
8080,10
8081,1
8082,9
8083,8
8084,5
8085,4
8086,3
8087,7
8088,7
8089,8
8090,2
8091,4
8092,10
8093,4
8094,5
8095,4
8096,4
8097,9
8098,6
8099,8
8100,6
8101,5
8102,7
8103,6
8104,2
8105,9
8106,9
8107,2
8108,9
8109,8
8110,8
8111,2
8112,5
8113,3
8114,5
8115,2
8116,3
8117,7
8118,1
8119,4
8120,1
8121,10
8122,2
8123,10
8124,8
8125,3
8126,3
8127,3
8128,4
8129,10
8130,2
8131,4
8132,6
8133,5
8134,4
8135,4
8136,10
8137,2
8138,8
8139,9
8140,7
8141,2
8142,5
8143,3
8144,4
8145,1
8146,3
8147,9
8148,1
8149,4
8150,8
8151,2
8152,1
8153,4
8154,7
8155,4
8156,4
8157,3
8158,9
8159,5
8160,7
8161,2
8162,1
8163,7
8164,6
8165,7
8166,5
8167,10
8168,1
8169,2
8170,7
8171,6
8172,6
8173,1
8174,4
8175,7
8176,9
8177,6
8178,7
8179,3
8180,4
8181,9
8182,9
8183,10
8184,4
8185,5
8186,4
8187,7
8188,3
8189,10
8190,10
8191,6
8192,6
8193,8
8194,7
8195,7
8196,9
8197,5
8198,2
8199,5
8200,6
8201,4
8202,4
8203,2
8204,5
8205,2
8206,2
8207,5
8208,7
8209,8
8210,8
8211,3
8212,9
8213,3
8214,10
8215,6
8216,7
8217,9
8218,6
8219,4
8220,10
8221,6
8222,5
8223,9
8224,4
8225,7
8226,1
8227,2
8228,9
8229,3
8230,3
8231,7
8232,1
8233,9
8234,2
8235,1
8236,4
8237,7
8238,1
8239,10
8240,6
8241,9
8242,5
8243,10
8244,2
8245,2
8246,4
8247,8
8248,3
8249,5
8250,10
8251,5
8252,4
8253,9
8254,6
8255,1
8256,4
8257,9
8258,1
8259,6
8260,8
8261,8
8262,7
8263,4
8264,7
8265,7
8266,4
8267,5
8268,3
8269,4
8270,10
8271,8
8272,8
8273,4
8274,8
8275,2
8276,7
8277,2
8278,4
8279,8
8280,3
8281,6
8282,7
8283,4
8284,1
8285,3
8286,7
8287,9
8288,6
8289,2
8290,10
8291,7
8292,3
8293,1
8294,7
8295,10
8296,5
8297,1
8298,4
8299,9
8300,6
8301,3
8302,5
8303,9
8304,4
8305,8
8306,5
8307,2
8308,1
8309,6
8310,5
8311,9
8312,10
8313,2
8314,10
8315,4
8316,7
8317,8
8318,4
8319,6
8320,3
8321,8
8322,6
8323,9
8324,7
8325,4
8326,7
8327,4
8328,7
8329,5
8330,4
8331,1
8332,1
8333,8
8334,9
8335,5
8336,7
8337,9
8338,3
8339,4
8340,2
8341,7
8342,3
8343,6
8344,6
8345,5
8346,4
8347,10
8348,9
8349,1
8350,9
8351,3
8352,9
8353,6
8354,5
8355,3
8356,10
8357,5
8358,8
8359,4
8360,2
8361,1
8362,3
8363,4
8364,5
8365,8
8366,8
8367,4
8368,5
8369,7
8370,7
8371,9
8372,6
8373,4
8374,3
8375,10
8376,7
8377,5
8378,1
8379,5
8380,6
8381,1
8382,2
8383,10
8384,9
8385,10
8386,5
8387,10
8388,9
8389,4
8390,2
8391,2
8392,3
8393,9
8394,10
8395,3
8396,9
8397,6
8398,6
8399,1
8400,2
8401,3
8402,8
8403,9
8404,6
8405,7
8406,3
8407,8
8408,7
8409,9
8410,1
8411,4
8412,4
8413,10
8414,4
8415,4
8416,9
8417,10
8418,6
8419,4
8420,10
8421,3
8422,2
8423,10
8424,10
8425,3
8426,1
8427,6
8428,5
8429,1
8430,7
8431,9
8432,1
8433,9
8434,4
8435,6
8436,3
8437,10
8438,7
8439,3
8440,6
8441,8
8442,1
8443,5
8444,2
8445,3
8446,10
8447,4
8448,10
8449,3
8450,1
8451,2
8452,7
8453,2
8454,6
8455,10
8456,2
8457,4
8458,10
8459,6
8460,2
8461,7
8462,1
8463,10
8464,9
8465,9
8466,6
8467,8
8468,3
8469,8
8470,3
8471,6
8472,7
8473,7
8474,8
8475,8
8476,8
8477,2
8478,5
8479,7
8480,8
8481,2
8482,6
8483,7
8484,1
8485,10
8486,3
8487,8
8488,7
8489,3
8490,8
8491,7
8492,1
8493,3
8494,4
8495,3
8496,10
8497,4
8498,7
8499,3
8500,7
8501,2
8502,4
8503,5
8504,4
8505,1
8506,1
8507,8
8508,3
8509,9
8510,10
8511,1
8512,7
8513,8
8514,9
8515,9
8516,8
8517,4
8518,1
8519,8
8520,8
8521,1
8522,2
8523,6
8524,8
8525,2
8526,8
8527,5
8528,9
8529,8
8530,9
8531,5
8532,1
8533,9
8534,6
8535,9
8536,1
8537,1
8538,10
8539,6
8540,3
8541,4
8542,3
8543,10
8544,2
8545,10
8546,9
8547,9
8548,10
8549,2
8550,10
8551,4
8552,9
8553,4
8554,10
8555,5
8556,5
8557,3
8558,5
8559,1
8560,7
8561,7
8562,1
8563,3
8564,1
8565,7
8566,3
8567,2
8568,4
8569,6
8570,6
8571,9
8572,2
8573,4
8574,1
8575,5
8576,9
8577,10
8578,3
8579,5
8580,3
8581,8
8582,7
8583,6
8584,4
8585,8
8586,5
8587,2
8588,9
8589,7
8590,5
8591,3
8592,2
8593,1
8594,4
8595,8
